Date,Consumption,Wind,Solar,Wind+Solar,Traditional
2015-01-01,,,,,
2015-01-02,171.48928,4.23329,0.99608,5.22937,166.25991000000002
2015-01-03,165.97903,3.95602,1.01121,4.96723,161.0118
2015-01-04,169.76524,5.51045,1.75468,7.265129999999999,162.50011
2015-01-05,203.13021,4.0292,0.54262,4.571820000000001,198.55839
2015-01-06,205.97886,1.36579,2.78703,4.15282,201.82604
2015-01-07,213.4107,2.12381,0.94089,3.0647,210.346
2015-01-08,212.64261,3.3138300000000003,0.5438999999999999,3.85773,208.78488
2015-01-09,204.8751,,,,
2015-01-10,172.68035,5.6968,1.40948,7.10628,165.57407
2015-01-11,174.46359999999999,5.72355,1.03832,6.76187,167.70173
2015-01-12,205.30335,5.43839,0.708435,6.146825,199.156525
2015-01-13,201.26203,4.7896,5.17829,9.96789,191.29414
2015-01-14,203.5529,4.32085,1.81291,6.1337600000000005,197.41914
2015-01-15,204.85063,3.66967,2.80909,6.478759999999999,198.37187
2015-01-16,200.16688,2.38175,1.39642,3.77817,196.38871
2015-01-17,174.54805,1.78169,0.52653,2.30822,172.23982999999998
2015-01-18,173.04941,0.55623,1.1809,1.73713,171.31228
2015-01-19,204.39249,0.57258,0.44852,1.0211,203.37139000000002
2015-01-20,206.23581,0.44977,0.8321000000000001,1.28187,204.95394
2015-01-21,207.09321,0.86214,0.79687,1.6590099999999999,205.4342
2015-01-22,206.3771,0.9655,0.45907,1.4245700000000001,204.95253000000002
2015-01-23,204.40648,0.95306,0.559,1.51206,202.89442
2015-01-24,180.63748,1.33528,1.02183,2.35711,178.28037
2015-01-25,179.65139,1.20577,2.03914,3.24491,176.40648
2015-01-26,208.4858,1.34662,1.71524,3.0618600000000002,205.42394000000002
2015-01-27,211.57865,3.2689,0.88419,4.15309,207.42556000000002
2015-01-28,210.05438,3.15128,1.86553,5.0168099999999995,205.03757000000002
2015-01-29,208.36784,3.76648,3.4614,7.22788,201.13996
2015-01-30,205.27366999999998,3.13417,0.70847,3.8426400000000003,201.43103
2015-01-31,180.6031,2.73319,2.0983899999999998,4.83158,175.77152
2015-02-01,177.78361999999998,1.03434,4.03647,5.07081,172.71281
2015-02-02,209.15254,1.42958,2.7081099999999996,4.137689999999999,205.01485
2015-02-03,211.51749,1.48059,5.48442,6.96501,204.55248
2015-02-04,213.63833,0.61739,3.54825,4.16564,209.47269
2015-02-05,214.9778,2.03681,4.43666,6.47347,208.50433
2015-02-06,212.49915000000001,3.37304,6.03635,9.40939,203.08976
2015-02-07,186.82407,2.25524,7.37193,9.62717,177.1969
2015-02-08,185.0873,4.93663,4.03186,8.96849,176.11881
2015-02-09,214.51117,4.21136,0.98883,5.20019,209.31098
2015-02-10,209.786,2.32866,1.68852,4.01718,205.76882
2015-02-11,206.56214,0.60244,1.39534,1.9977800000000001,204.56436
2015-02-12,207.03231,1.7787,2.65575,4.43445,202.59786
2015-02-13,205.17788000000002,1.96288,4.51256,6.47544,198.70244000000002
2015-02-14,180.45378,1.70561,3.47448,5.18009,175.27369
2015-02-15,175.04133,2.60788,3.16724,5.77512,169.26621
2015-02-16,203.35845,2.99394,7.85962,10.85356,192.50489000000002
2015-02-17,206.09875,1.61764,5.17303,6.7906699999999995,199.30808
2015-02-18,209.47453000000002,0.42126,0.8005599999999999,1.22182,208.25271
2015-02-19,206.99401,1.10957,3.93711,5.04668,201.94733
2015-02-20,202.69544,2.43993,7.58468,10.02461,192.67083
2015-02-21,176.54067999999998,2.64426,7.02366,9.667919999999999,166.87275999999997
2015-02-22,172.56799,0.77893,3.3920500000000002,4.17098,168.39701000000002
2015-02-23,201.14167,2.36752,3.21436,5.58188,195.55979
2015-02-24,201.4219,1.35938,2.85755,4.21693,197.20497
2015-02-25,201.41589,1.20069,3.37624,4.57693,196.83896
2015-02-26,201.21573,1.06996,4.90564,5.9756,195.24013000000002
2015-02-27,198.98468,0.78133,4.28756,5.06889,193.91579
2015-02-28,174.70816,0.65659,2.65503,3.31162,171.39654
2015-03-01,173.17484,2.71346,3.39066,6.10412,167.07072
2015-03-02,200.47887,4.06225,3.5888799999999996,7.651129999999999,192.82774
2015-03-03,200.37712,4.70664,8.99135,13.69799,186.67913
2015-03-04,200.76364999999998,3.2903599999999997,6.9411700000000005,10.23153,190.53212
2015-03-05,203.22744,2.69249,5.05589,7.748379999999999,195.47906
2015-03-06,198.15103,0.8186,5.67892,6.49752,191.65350999999998
2015-03-07,169.72411,0.92591,7.04002,7.96593,161.75817999999998
2015-03-08,166.20067,2.1006,10.34523,12.44583,153.75484
2015-03-09,193.89437,1.2807199999999999,8.62224,9.90296,183.99141
2015-03-10,194.37268,1.18884,10.44105,11.62989,182.74279
2015-03-11,199.63126,2.89649,3.20173,6.0982199999999995,193.53304
2015-03-12,199.03042,1.7414,2.63912,4.380520000000001,194.6499
2015-03-13,197.23958,1.13816,1.67478,2.81294,194.42664
2015-03-14,172.435,0.62064,1.73579,2.35643,170.07857
2015-03-15,168.93763,2.70593,2.89773,5.60366,163.33397000000002
2015-03-16,194.65007,5.0106,5.76223,10.772829999999999,183.87724
2015-03-17,191.9365,4.41053,9.4313,13.84183,178.09467
2015-03-18,192.30187,1.74225,11.39509,13.13734,179.16453
2015-03-19,192.0222,0.87464,11.42157,12.296209999999999,179.72599
2015-03-20,188.82822,0.55602,10.45069,11.00671,177.82151
2015-03-21,163.9153,1.59469,9.99232,11.58701,152.32829
2015-03-22,165.61861,1.34116,4.5072,5.84836,159.77024999999998
2015-03-23,191.83463,0.86074,10.828,11.68874,180.14589
2015-03-24,191.05484,1.88017,10.31438,12.19455,178.86029000000002
2015-03-25,189.16313,2.50281,8.80402,11.30683,177.8563
2015-03-26,188.64894999999999,1.27848,4.02698,5.30546,183.34348999999997
2015-03-27,187.21644,2.29945,3.6357,5.93515,181.28129
2015-03-28,164.99687,1.65726,4.78601,6.44327,158.5536
2015-03-29,162.76169,4.02685,2.74765,6.7745,155.98719
2015-03-30,190.35947000000002,5.64199,6.8130999999999995,12.455089999999998,177.90438
2015-03-31,193.86325,4.87424,3.38579,8.26003,185.60322
2015-04-01,194.55668,4.91305,6.41735,11.330400000000001,183.22628
2015-04-02,198.10527,4.45881,3.51551,7.97432,190.13094999999998
2015-04-03,191.11515,2.95379,6.9232,9.87699,181.23816
2015-04-04,165.33216,0.65591,9.39192,10.047830000000001,155.28432999999998
2015-04-05,158.85322,0.9807199999999999,7.5653999999999995,8.54612,150.3071
2015-04-06,156.35384,1.69012,7.2756,8.96572,147.38812
2015-04-07,187.84726,2.03319,10.18988,12.22307,175.62419
2015-04-08,192.52895999999998,2.00306,2.33381,4.33687,188.19208999999998
2015-04-09,186.3423,0.71565,10.29912,11.01477,175.32753
2015-04-10,178.37237,0.83758,12.1825,13.02008,165.35228999999998
2015-04-11,151.05044,1.6291,10.04981,11.67891,139.37153
2015-04-12,148.73638,1.53736,8.8014,10.338759999999999,138.39762
2015-04-13,178.41848,3.35569,7.35065,10.70634,167.71213999999998
2015-04-14,179.43552,1.96036,11.893279999999999,13.853639999999999,165.58188
2015-04-15,176.88566,2.48368,11.74888,14.23256,162.6531
2015-04-16,175.48119,1.3182099999999999,10.776069999999999,12.09428,163.38691
2015-04-17,175.67777999999998,1.32126,4.7563699999999995,6.077629999999999,169.60014999999999
2015-04-18,154.3538,1.46501,7.05495,8.51996,145.83384
2015-04-19,151.48108,0.49056,12.55776,13.04832,138.43276
2015-04-20,176.85741000000002,3.04403,12.49182,15.53585,161.32156
2015-04-21,177.36238,3.18284,13.4269,16.60974,160.75264
2015-04-22,177.23972,1.19157,10.93494,12.12651,165.11321
2015-04-23,176.4511,0.32348,10.661620000000001,10.985100000000001,165.466
2015-04-24,170.82203,0.52617,10.543700000000001,11.069870000000002,159.75216
2015-04-25,145.61123,1.26722,11.06612,12.33334,133.27789
2015-04-26,146.07437,0.42369,7.20652,7.63021,138.44415999999998
2015-04-27,172.01169000000002,2.04733,10.66827,12.7156,159.29609000000002
2015-04-28,180.52351,2.59477,3.56413,6.1589,174.36461
2015-04-29,177.39678,1.07142,13.22047,14.29189,163.10489
2015-04-30,170.7438,0.92187,8.82099,9.74286,161.00093999999999
2015-05-01,148.44705,0.58753,4.85024,5.43777,143.00928
2015-05-02,144.40126,0.41326999999999997,8.25665,8.669920000000001,135.73134000000002
2015-05-03,146.97308,1.09923,5.88151,6.980739999999999,139.99234
2015-05-04,173.29288,0.93206,8.15148,9.08354,164.20934
2015-05-05,171.56575999999998,1.71136,8.11538,9.826740000000001,161.73901999999998
2015-05-06,175.83746,1.066,3.90426,4.97026,170.8672
2015-05-07,168.05088,1.61335,10.75996,12.37331,155.67757
2015-05-08,143.76572000000002,0.49145,11.94364,12.43509,131.33063
2015-05-09,141.18664,1.22514,7.1263499999999995,8.35149,132.83515
2015-05-10,143.47029,2.70584,10.16105,12.86689,130.6034
2015-05-11,169.22541,0.67727,13.73786,14.41513,154.81028
2015-05-12,170.11714,2.24175,11.66944,13.91119,156.20595
2015-05-13,172.01149,0.61908,12.30469,12.923770000000001,159.08772000000002
2015-05-14,172.78442,1.13008,10.59096,11.72104,161.06338000000002
2015-05-15,168.34933,0.37629,10.65635,11.03264,157.31669
2015-05-16,145.67695,1.23891,13.342369999999999,14.58128,131.09567
2015-05-17,145.55883,1.86534,10.32748,12.19282,133.36601
2015-05-18,170.09084,0.98369,13.18516,14.168849999999999,155.92199
2015-05-19,173.811,1.35598,5.64105,6.99703,166.81397
2015-05-20,175.79479,0.74385,3.4404500000000002,4.1843,171.61049
2015-05-21,174.75601,1.11719,4.27666,5.39385,169.36216000000002
2015-05-22,168.19065,1.37489,8.83677,10.21166,157.97899
2015-05-23,145.54357,2.03454,6.55916,8.5937,136.94986999999998
2015-05-24,144.1826,0.94569,5.45064,6.39633,137.78627
2015-05-25,170.59418,0.804,8.16641,8.970410000000001,161.62376999999998
2015-05-26,175.21447,2.13431,3.72636,5.860670000000001,169.3538
2015-05-27,175.94033,1.79631,5.68576,7.48207,168.45826
2015-05-28,173.09329,0.74393,10.02841,10.77234,162.32094999999998
2015-05-29,167.08353,1.0363,10.69733,11.73363,155.3499
2015-05-30,140.97800999999998,1.88997,8.3751,10.26507,130.71293999999997
2015-05-31,139.63996,0.94385,12.3103,13.25415,126.38581
2015-06-01,166.19086,1.10105,9.87198,10.973030000000001,155.21783
2015-06-02,170.64435,1.92395,11.54429,13.46824,157.17611
2015-06-03,173.19551,1.83753,12.81641,14.653939999999999,158.54157
2015-06-04,170.37109,0.93662,13.19852,14.13514,156.23595
2015-06-05,165.82096,0.92223,13.97835,14.900580000000001,150.92038000000002
2015-06-06,140.60472,0.6731,13.42586,14.09896,126.50575999999998
2015-06-07,141.57627,0.74415,10.61974,11.36389,130.21238
2015-06-08,167.32006,2.21454,8.666970000000001,10.88151,156.43855000000002
2015-06-09,168.39535,1.99246,4.75367,6.746129999999999,161.64922
2015-06-10,168.95301,0.91576,9.93275,10.848510000000001,158.1045
2015-06-11,168.81614,0.60257,10.40836,11.01093,157.80521
2015-06-12,167.13095,0.91649,12.20385,13.120339999999999,154.01061
2015-06-13,144.40856,0.70589,10.68045,11.38634,133.02222
2015-06-14,141.67206,0.56818,11.21208,11.78026,129.8918
2015-06-15,167.61504,1.56937,5.45732,7.02669,160.58835
2015-06-16,168.45121,1.13097,10.8283,11.95927,156.49194
2015-06-17,167.79904,0.50756,10.43929,10.94685,156.85218999999998
2015-06-18,169.49696,0.95913,5.73902,6.69815,162.79881
2015-06-19,165.50397,1.4008,6.36268,7.76348,157.74049000000002
2015-06-20,139.65433000000002,1.46527,8.27329,9.73856,129.91577
2015-06-21,141.20707,0.75235,7.68574,8.43809,132.76898
2015-06-22,168.5772,1.87989,6.98719,8.86708,159.71012000000002
2015-06-23,171.28012,2.32969,7.3689800000000005,9.69867,161.58145000000002
2015-06-24,169.652,0.87144,8.81496,9.686399999999999,159.9656
2015-06-25,167.81139,0.11649999999999999,11.49419,11.61069,156.20069999999998
2015-06-26,164.1975,0.34912,10.32919,10.67831,153.51918999999998
2015-06-27,140.36558,1.07555,5.6826,6.75815,133.60743
2015-06-28,140.42759,1.19338,10.50995,11.70333,128.72426000000002
2015-06-29,165.63519,0.10133,9.23814,9.33947,156.29572
2015-06-30,169.07929000000001,0.25819,10.42094,10.67913,158.40016000000003
2015-07-01,170.69137,0.46834,12.71566,13.184,157.50737
2015-07-02,171.20167,0.86358,13.48608,14.34966,156.85201
2015-07-03,166.33382,0.38317,13.26626,13.64943,152.68439
2015-07-04,141.01659,0.26281,13.02776,13.29057,127.72602
2015-07-05,135.59465,0.58745,11.63349,12.22094,123.37371
2015-07-06,141.31833,1.00161,11.55563,12.55724,128.76109
2015-07-07,169.39308,0.65377,12.80023,13.454,155.93908
2015-07-08,171.74223,2.1966900000000003,5.50223,7.69892,164.04331000000002
2015-07-09,167.23211,2.73714,8.85762,11.59476,155.63735
2015-07-10,159.28925999999998,1.88797,12.55126,14.439229999999998,144.85002999999998
2015-07-11,136.06583,0.12595,12.07256,12.198509999999999,123.86732
2015-07-12,139.82841,1.10154,11.10822,12.20976,127.61864999999999
2015-07-13,165.99619,1.3215000000000001,5.46017,6.78167,159.21452000000002
2015-07-14,168.53842,1.8914,5.51079,7.40219,161.13623
2015-07-15,167.4076,0.73881,8.24358,8.982389999999999,158.42521
2015-07-16,168.99725,0.32803,10.84205,11.17008,157.82717
2015-07-17,167.16186,0.49236,10.64007,11.13243,156.02943
2015-07-18,143.96389,1.1929,10.39714,11.59004,132.37385
2015-07-19,142.25555,1.74927,9.09071,10.83998,131.41557
2015-07-20,167.04834,1.08052,9.35791,10.43843,156.60990999999999
2015-07-21,170.18681,0.75903,9.87182,10.630849999999999,159.55596
2015-07-22,171.60339,0.65301,11.49395,12.14696,159.45642999999998
2015-07-23,169.79499,0.82637,6.23142,7.05779,162.7372
2015-07-24,165.39062,0.9682,9.149049999999999,10.117249999999999,155.27337
2015-07-25,141.15996,2.80045,6.65323,9.45368,131.70628000000002
2015-07-26,134.92658,1.26736,12.02352,13.29088,121.6357
2015-07-27,155.89125,1.85492,6.35735,8.21227,147.67898000000002
2015-07-28,157.27962,2.20351,7.68695,9.890460000000001,147.38916
2015-07-29,157.00699,1.5373999999999999,7.28887,8.826270000000001,148.18072
2015-07-30,156.30869,1.94249,10.6853,12.62779,143.6809
2015-07-31,151.82131,0.59175,11.5477,12.13945,139.68186
2015-08-01,132.80161,0.85151,10.65551,11.507019999999999,121.29459000000001
2015-08-02,131.37128,0.33288,5.77082,6.1037,125.26758000000001
2015-08-03,151.86298,0.17416,11.08582,11.25998,140.60299999999998
2015-08-04,155.86713,0.79613,11.43196,12.22809,143.63904
2015-08-05,157.00188,0.53172,11.18144,11.71316,145.28872
2015-08-06,158.28507,0.3877,11.43324,11.82094,146.46412999999998
2015-08-07,155.57497,0.48924,11.239230000000001,11.728470000000002,143.8465
2015-08-08,138.92839,1.17142,10.97784,12.14926,126.77913000000001
2015-08-09,138.0164,0.7416200000000001,10.674999999999999,11.416619999999998,126.59978000000001
2015-08-10,164.07681,0.68884,10.8063,11.495140000000001,152.58167
2015-08-11,166.76577,0.51615,10.06978,10.58593,156.17984
2015-08-12,169.91591,0.63599,9.63377,10.26976,159.64615
2015-08-13,168.54064,1.35897,10.80993,12.168899999999999,156.37174
2015-08-14,163.42861,1.31493,9.941609999999999,11.25654,152.17207
2015-08-15,137.86977,0.62263,8.97357,9.5962,128.27356999999998
2015-08-16,139.54101,0.36449,6.4918,6.8562899999999996,132.68472
2015-08-17,166.85269,0.67688,1.88282,2.5597,164.29299
2015-08-18,166.04968,0.70875,2.38679,3.0955399999999997,162.95414
2015-08-19,164.85628,1.04955,2.43663,3.48618,161.3701
2015-08-20,164.04233,0.70036,8.49221,9.19257,154.84976
2015-08-21,160.26738,0.55588,10.92656,11.48244,148.78494
2015-08-22,135.14042,0.72435,9.70276,10.427109999999999,124.71331
2015-08-23,137.92186,1.58855,9.77288,11.36143,126.56043000000001
2015-08-24,166.51887,2.16132,8.97822,11.13954,155.37932999999998
2015-08-25,168.74953,1.72165,5.06834,6.7899899999999995,161.95954
2015-08-26,168.72434,0.63191,11.9933,12.62521,156.09913
2015-08-27,169.36932,1.59806,10.74907,12.34713,157.02219
2015-08-28,167.3289,1.14103,8.02992,9.170950000000001,158.15795
2015-08-29,143.06878,0.33423,11.35202,11.68625,131.38253
2015-08-30,143.36178,0.60762,11.98827,12.59589,130.76589
2015-08-31,172.6325,0.71918,11.10193,11.82111,160.81139
2015-09-01,173.159,1.51344,10.23197,11.74541,161.41359
2015-09-02,168.48322,0.57205,6.41379,6.98584,161.49738
2015-09-03,168.17837,0.39028,7.493049999999999,7.883329999999999,160.29504
2015-09-04,163.07892999999999,0.6144000000000001,8.28888,8.90328,154.17565
2015-09-05,138.70849,1.91141,6.74289,8.6543,130.05419
2015-09-06,138.65864,4.15746,5.43987,9.59733,129.06131
2015-09-07,167.39484,2.04079,4.91564,6.956429999999999,160.43840999999998
2015-09-08,169.27935,0.82219,8.507570000000001,9.32976,159.94959
2015-09-09,171.0899,0.63167,5.77642,6.40809,164.68181
2015-09-10,170.63269,0.9784,7.48177,8.46017,162.17252
2015-09-11,168.22252,0.764,3.99713,4.76113,163.46139
2015-09-12,141.93735999999998,0.87227,8.19562,9.06789,132.86946999999998
2015-09-13,141.21722,2.12082,10.34193,12.46275,128.75447
2015-09-14,169.70669,2.20234,4.0644,6.26674,163.43995
2015-09-15,172.0969,0.84346,4.93673,5.78019,166.31671
2015-09-16,172.13099,1.47804,8.31212,9.79016,162.34082999999998
2015-09-17,173.12081,2.08965,10.04007,12.129719999999999,160.99109
2015-09-18,167.98498,0.5233,5.47728,6.00058,161.9844
2015-09-19,142.44716,0.45545,8.83793,9.29338,133.15377999999998
2015-09-20,143.17656,1.73885,6.56056,8.29941,134.87715
2015-09-21,169.85862,0.50192,6.16756,6.66948,163.18914
2015-09-22,171.33544,1.32111,8.752170000000001,10.07328,161.26216
2015-09-23,172.98116,0.66321,3.64059,4.3038,168.67736
2015-09-24,171.39002,0.73822,6.01491,6.7531300000000005,164.63689
2015-09-25,168.01885000000001,1.18601,5.53428,6.72029,161.29856
2015-09-26,143.11035,1.12954,3.7291000000000003,4.85864,138.25171
2015-09-27,138.43787,0.87919,6.06074,6.93993,131.49794
2015-09-28,143.52294,1.36497,9.599029999999999,10.963999999999999,132.55894
2015-09-29,171.84513,1.68758,7.27643,8.96401,162.88112
2015-09-30,177.85714,1.53388,4.52059,6.05447,171.80266999999998
2015-10-01,179.27097,1.1791,10.76163,11.94073,167.33024
2015-10-02,175.21128,1.88919,10.515179999999999,12.404369999999998,162.80691
2015-10-03,147.97956,1.79434,7.16119,8.95553,139.02402999999998
2015-10-04,148.97333,0.48737,4.69936,5.186730000000001,143.7866
2015-10-05,176.50059,0.49124,5.90499,6.39623,170.10435999999999
2015-10-06,179.08718,0.92142,3.68303,4.60445,174.48273
2015-10-07,180.78424,0.49518,2.1074,2.60258,178.18166000000002
2015-10-08,180.65901,1.0921,1.77835,2.87045,177.78856
2015-10-09,177.04337,0.65836,2.20747,2.86583,174.17754000000002
2015-10-10,154.8111,1.30192,2.83787,4.13979,150.67131
2015-10-11,155.01266,2.15496,6.17412,8.329080000000001,146.68358
2015-10-12,188.63248,1.10937,7.40976,8.51913,180.11335
2015-10-13,195.29388,0.37719,1.21553,1.59272,193.70116000000002
2015-10-14,196.77294,0.42333,1.04908,1.47241,195.30053
2015-10-15,194.81507,0.78111,0.6653600000000001,1.4464700000000001,193.3686
2015-10-16,186.98288,0.34602,1.19234,1.53836,185.44451999999998
2015-10-17,158.87982,0.07962999999999999,2.50031,2.5799399999999997,156.29988
2015-10-18,159.19501,0.03591,2.09149,2.1273999999999997,157.06761
2015-10-19,189.14013,0.61687,1.99645,2.61332,186.52681
2015-10-20,192.9235,1.0063,1.78918,2.79548,190.12802
2015-10-21,192.53172,0.65379,1.69207,2.34586,190.18586000000002
2015-10-22,190.99075,1.0651,2.82652,3.8916199999999996,187.09913
2015-10-23,185.58332,1.406,4.27171,5.677709999999999,179.90561
2015-10-24,164.06816,1.28269,7.36583,8.64852,155.41964000000002
2015-10-25,160.79114,0.86381,2.2515,3.11531,157.67583000000002
2015-10-26,185.88762,1.14852,5.54425,6.692769999999999,179.19485
2015-10-27,188.07239,2.14052,1.83963,3.98015,184.09224
2015-10-28,170.75888,2.05736,2.27799,4.33535,166.42353
2015-10-29,187.84503,0.45749,0.84818,1.30567,186.53936000000002
2015-10-30,183.70878,0.50816,1.08523,1.5933899999999999,182.11539
2015-10-31,155.93835,2.96296,6.962940000000001,9.9259,146.01245
2015-11-01,157.66476,2.89559,7.99763,10.89322,146.77154000000002
2015-11-02,189.39246,1.69137,7.64963,9.341000000000001,180.05146
2015-11-03,194.44123,1.39931,6.60802,8.00733,186.4339
2015-11-04,197.24148,0.99481,,,
2015-11-05,194.9823,0.30693,,,
2015-11-06,190.54240000000001,0.81973,4.12084,4.94057,185.60183
2015-11-07,167.03181,1.85464,1.35438,3.2090199999999998,163.82279
2015-11-08,158.69867,1.94805,6.16352,8.11157,150.5871
2015-11-09,190.52379,3.41292,1.37516,4.78808,185.73570999999998
2015-11-10,188.09597,4.06976,2.60876,6.67852,181.41745
2015-11-11,189.11409,1.87405,1.30485,3.1789,185.93519
2015-11-12,189.62062,1.45269,2.32978,3.78247,185.83815
2015-11-13,185.27711,2.18525,4.32198,6.50723,178.76988
2015-11-14,161.08589,3.78294,4.38573,8.168669999999999,152.91722000000001
2015-11-15,161.15161,4.55377,0.48369,5.03746,156.11415
2015-11-16,175.03968,2.30194,4.34333,6.64527,168.39441
2015-11-17,166.50331,3.19028,0.92432,4.1146,162.38871
2015-11-18,185.75406,4.43382,2.41533,6.84915,178.90491
2015-11-19,188.69086,4.29337,1.28474,5.578110000000001,183.11274999999998
2015-11-20,187.09302,2.13183,0.51791,2.64974,184.44328
2015-11-21,161.41651,0.8646699999999999,1.94781,2.81248,158.60403
2015-11-22,165.10852,1.1669,1.8636,3.0305,162.07802
2015-11-23,199.73857999999998,1.42945,2.16969,3.5991400000000002,196.13943999999998
2015-11-24,205.62759,1.16775,3.58766,4.75541,200.87218
2015-11-25,208.15639,1.19065,1.45628,2.6469300000000002,205.50946
2015-11-26,205.91606,0.61454,1.32634,1.94088,203.97518
2015-11-27,201.03556,0.5078,1.33936,1.8471600000000001,199.1884
2015-11-28,178.80221,2.43284,2.7893499999999998,5.222189999999999,173.58002
2015-11-29,174.92234,4.26108,1.1084,5.369479999999999,169.55285999999998
2015-11-30,200.34565,4.62291,0.8241499999999999,5.4470600000000005,194.89859
2015-12-01,199.73059,3.47876,1.42157,4.90033,194.83026
2015-12-02,200.78098,1.92827,0.8060499999999999,2.73432,198.04666
2015-12-03,199.14011,0.82539,2.07579,2.90118,196.23892999999998
2015-12-04,197.63919,2.62692,2.01387,4.64079,192.9984
2015-12-05,169.41228999999998,2.04553,2.66317,4.7087,164.70359
2015-12-06,170.20054,3.26269,2.91812,6.18081,164.01972999999998
2015-12-07,198.9916,0.8449099999999999,1.68712,2.53203,196.45957
2015-12-08,201.3078,0.74839,0.84379,1.59218,199.71561999999997
2015-12-09,206.39895,1.58383,0.32212,1.90595,204.49300000000002
2015-12-10,204.81841,0.9958,2.3445099999999996,3.3403099999999997,201.4781
2015-12-11,204.00106,3.0531099999999998,2.16457,5.21768,198.78338
2015-12-12,175.36252,2.39319,1.14841,3.5416,171.82092
2015-12-13,173.22591,3.02035,1.21483,4.23518,168.99072999999999
2015-12-14,204.1259,0.43268,1.88992,2.3226,201.8033
2015-12-15,205.61375,0.57362,0.59783,1.17145,204.44230000000002
2015-12-16,204.09568,0.83284,1.09111,1.92395,202.17173
2015-12-17,202.04296,1.46711,0.37751999999999997,1.84463,200.19833
2015-12-18,192.1709,1.2460499999999999,0.50296,1.7490099999999997,190.42189
2015-12-19,165.96678,0.94079,1.33286,2.27365,163.69313
2015-12-20,165.57298,2.0649,0.72704,2.7919400000000003,162.78104
2015-12-21,182.90588,2.84232,0.39628,3.2386,179.66728
2015-12-22,174.75136,3.75795,1.24921,5.00716,169.7442
2015-12-23,163.24591999999998,2.57916,2.84131,5.42047,157.82545
2015-12-24,139.71256,1.33147,2.00564,3.33711,136.37545
2015-12-25,133.99796,2.65029,1.3383099999999999,3.9886,130.00936000000002
2015-12-26,136.34118,3.37675,3.25907,6.63582,129.70536
2015-12-27,143.9016,2.65657,2.4814599999999998,5.13803,138.76357000000002
2015-12-28,157.26676,0.95417,1.77116,2.72533,154.54143
2015-12-29,159.58705,1.1939,2.11731,3.31121,156.27584000000002
2015-12-30,162.10893,2.69362,3.10582,5.799440000000001,156.30948999999998
2015-12-31,156.57383,2.75754,4.17651,6.934050000000001,149.63977999999997
2016-01-01,147.79556,0.38894,0.5443600000000001,0.9333,146.86226
2016-01-02,163.49785,0.72007,0.1994,0.91947,162.57838
2016-01-03,175.72124,0.76297,0.29292999999999997,1.0559,174.66534
2016-01-04,212.45351,1.09514,0.36596,1.4611,210.99241
2016-01-05,216.7437,0.35981,0.29486,0.6546700000000001,216.08902999999998
2016-01-06,217.15978,0.14082,0.46388999999999997,0.60471,216.55507
2016-01-07,213.57011,0.33782999999999996,0.53747,0.8753,212.69481
2016-01-08,205.73094,2.00336,3.47168,5.47504,200.2559
2016-01-09,180.98064,0.41962,1.17522,1.59484,179.3858
2016-01-10,180.07644,0.7866,1.16268,1.94928,178.12716
2016-01-11,208.11823,1.02475,0.35647,1.3812200000000001,206.73701
2016-01-12,207.61168,2.73018,1.49463,4.22481,203.38687000000002
2016-01-13,209.67369,3.42623,1.37036,4.79659,204.87709999999998
2016-01-14,209.7737,1.0642,3.55939,4.62359,205.15010999999998
2016-01-15,208.8988,1.05797,1.78863,2.8466,206.0522
2016-01-16,187.06079,0.88217,0.83394,1.71611,185.34468
2016-01-17,185.65404999999998,1.54626,2.10827,3.6545300000000003,181.99952
2016-01-18,218.37412,0.14545,2.00879,2.1542399999999997,216.21988000000002
2016-01-19,226.25277,0.34943,1.50303,1.8524600000000002,224.40031
2016-01-20,228.93710000000002,1.34364,0.88324,2.22688,226.71022000000002
2016-01-21,224.2063,0.51559,1.64736,2.16295,222.04335
2016-01-22,226.24748,0.93864,3.58946,4.5281,221.71938
2016-01-23,199.5768,2.74532,0.42783,3.17315,196.40365
2016-01-24,189.18523,1.46708,1.2951400000000002,2.76222,186.42300999999998
2016-01-25,215.47604,2.7042,0.58712,3.2913200000000002,212.18472
2016-01-26,210.96576,2.91947,2.52033,5.4398,205.52596
2016-01-27,207.00843,4.09384,2.42764,6.52148,200.48695
2016-01-28,204.21137,2.80184,1.11346,3.9153,200.29607
2016-01-29,199.13785,2.57273,5.48674,8.059470000000001,191.07837999999998
2016-01-30,170.88422,3.88237,4.401590000000001,8.28396,162.60026
2016-01-31,172.30771000000001,3.14844,2.94201,6.09045,166.21726
2016-02-01,201.62617,4.0247,0.83667,4.86137,196.7648
2016-02-02,198.53631,4.9785,1.91502,6.8935200000000005,191.64279
2016-02-03,200.38063,2.97447,1.23341,4.20788,196.17275
2016-02-04,204.28934999999998,3.30265,2.5395,5.84215,198.44719999999998
2016-02-05,201.84083,1.66112,3.85788,5.519,196.32183
2016-02-06,172.235,1.83529,5.38673,7.2220200000000006,165.01298000000003
2016-02-07,170.27366,2.64367,4.23498,6.87865,163.39501
2016-02-08,198.34411,3.93063,3.46895,7.39958,190.94453
2016-02-09,198.08877,4.48802,3.3567299999999998,7.8447499999999994,190.24402
2016-02-10,201.50621,2.70241,1.6276000000000002,4.33001,197.17620000000002
2016-02-11,201.593155,2.86486,3.42844,6.2933,195.299855
2016-02-12,201.07047,0.69262,4.02341,4.71603,196.35444
